Price,Adj Close,Close,High,Low,Open,Volume
Ticker,^NDX,^NDX,^NDX,^NDX,^NDX,^NDX
Date,,,,,,
2007-03-06,1743.099976,1743.099976,1747.209961,1727.119995,1730.390015,2121430000
2007-03-07,1736.099976,1736.099976,1746.859985,1733.819946,1740.790039,1959330000
2007-03-08,1746.430054,1746.430054,1757.52002,1741.469971,1753.599976,1989910000
2007-03-09,1744.73999,1744.73999,1760.959961,1734.349976,1759.540039,1875050000
2007-03-12,1756.420044,1756.420044,1758.48999,1742.050049,1742.97998,1637980000
2007-03-13,1722.47998,1722.47998,1756.219971,1722.47998,1747.319946,2235000000
2007-03-14,1743.150024,1743.150024,1743.150024,1711.280029,1724.650024,2255630000
2007-03-15,1744.869995,1744.869995,1749.579956,1737.040039,1743.47998,1690430000
2007-03-16,1742.22998,1742.22998,1750.390015,1733.579956,1743.579956,2031650000
2007-03-19,1758.22998,1758.22998,1764.369995,1747.050049,1752.189941,1650970000
2007-03-20,1767.25,1767.25,1772.73999,1757.939941,1759.48999,1761940000
2007-03-21,1806.349976,1806.349976,1806.349976,1763.540039,1774.51001,2158740000
2007-03-22,1799.75,1799.75,1807.430054,1793.380005,1806.76001,1887290000
2007-03-23,1794.040039,1794.040039,1804.630005,1792.73999,1800.180054,1634470000
2007-03-26,1802.949951,1802.949951,1802.949951,1774.959961,1796.01001,1817870000
2007-03-27,1789.930054,1789.930054,1798.890015,1787.97998,1798.140015,1708060000
2007-03-28,1770.540039,1770.540039,1789.650024,1770.540039,1781.660034,1868310000
2007-03-29,1771.719971,1771.719971,1783.47998,1753.430054,1783.439941,1926070000
2007-03-30,1772.359985,1772.359985,1783.329956,1758.099976,1772.859985,1998550000
2007-04-02,1773.329956,1773.329956,1779.300049,1761.650024,1775.920044,1784170000
2007-04-03,1796.310059,1796.310059,1801.900024,1781.890015,1782.5,1932030000
2007-04-04,1801.73999,1801.73999,1804.540039,1795,1797.280029,1933300000
2007-04-05,1812.939941,1812.939941,1812.939941,1798.530029,1801.099976,1537800000
2007-04-09,1808.189941,1808.189941,1819.040039,1805.089966,1818.75,1714880000
2007-04-10,1816.930054,1816.930054,1816.930054,1806.910034,1807.060059,1834530000
2007-04-11,1798.089966,1798.089966,1815.72998,1793.25,1815.380005,1957970000
2007-04-12,1813.48999,1813.48999,1814.680054,1788.400024,1795.150024,1905500000
2007-04-13,1816.849976,1816.849976,1818.420044,1801.890015,1811.660034,1834320000
2007-04-16,1833.959961,1833.959961,1835.680054,1823.689941,1823.689941,1779410000
2007-04-17,1834.910034,1834.910034,1838.099976,1829.109985,1835.670044,1900920000
2007-04-18,1832.390015,1832.390015,1839.310059,1823.290039,1828.76001,2046760000
2007-04-19,1832.469971,1832.469971,1840.280029,1819.310059,1823.199951,2112920000
2007-04-20,1845.890015,1845.890015,1856.430054,1838.77002,1848.689941,2084270000
2007-04-23,1850.180054,1850.180054,1854.75,1844.800049,1848.48999,1928530000
2007-04-24,1858.869995,1858.869995,1863.76001,1844.050049,1856.319946,2220610000
2007-04-25,1881.329956,1881.329956,1883.579956,1859.060059,1865.77002,2644120000
2007-04-26,1889.569946,1889.569946,1896.77002,1884.26001,1889.579956,2406090000
2007-04-27,1891.060059,1891.060059,1894.969971,1883.359985,1886.319946,2078160000
2007-04-30,1867.75,1867.75,1891.810059,1867.75,1891.810059,2080710000
2007-05-01,1873.430054,1873.430054,1876.189941,1857.329956,1872.339966,2351750000
2007-05-02,1889.72998,1889.72998,1894.300049,1874.390015,1874.560059,2073150000
2007-05-03,1895.640015,1895.640015,1899.48999,1888.73999,1892.599976,2137140000
2007-05-04,1895.699951,1895.699951,1905.849976,1888.400024,1902.400024,2214130000
2007-05-07,1895.959961,1895.959961,1901.420044,1893.969971,1896.099976,1652300000
2007-05-08,1899.829956,1899.829956,1901.209961,1883.01001,1890.079956,1897750000
2007-05-09,1905.650024,1905.650024,1909.300049,1890.160034,1891.199951,2104220000
2007-05-10,1875.199951,1875.199951,1902.189941,1874.23999,1896.420044,2237610000
2007-05-11,1898.790039,1898.790039,1899.439941,1878.380005,1881.540039,1725550000
2007-05-14,1888.079956,1888.079956,1906.380005,1878.630005,1902.099976,1941450000
2007-05-15,1871.790039,1871.790039,1898.02002,1870.23999,1887.589966,2187760000
2007-05-16,1891.569946,1891.569946,1891.569946,1866.97998,1878.52002,2061050000
2007-05-17,1884.680054,1884.680054,1892.709961,1882.040039,1889.170044,1924890000
2007-05-18,1896.930054,1896.930054,1898.339966,1885.930054,1890.880005,1996930000
2007-05-21,1911.160034,1911.160034,1919.599976,1897.859985,1899.599976,1974220000
2007-05-22,1916.449951,1916.449951,1921.810059,1905.77002,1913.51001,1943950000
2007-05-23,1904.410034,1904.410034,1925.430054,1903.869995,1919.449951,2011060000
2007-05-24,1874.599976,1874.599976,1911.47998,1869.51001,1904.189941,2350850000
2007-05-25,1889.25,1889.25,1892.709961,1877.72998,1883.410034,1559700000
2007-05-29,1899.790039,1899.790039,1904.310059,1887.26001,1891.069946,1651000000
2007-05-30,1918.079956,1918.079956,1918.079956,1884.449951,1889.280029,1969150000
2007-05-31,1928.189941,1928.189941,1931.099976,1919.27002,1923.560059,2286850000
2007-06-01,1928.26001,1928.26001,1940.810059,1925.650024,1934.73999,1880030000
2007-06-04,1933.72998,1933.72998,1935.849976,1920.209961,1921.949951,1947220000
2007-06-05,1932.349976,1932.349976,1932.939941,1916.380005,1928.650024,2182810000
2007-06-06,1914.849976,1914.849976,1924.51001,1908.800049,1924.430054,2163430000
2007-06-07,1882.170044,1882.170044,1918.819946,1882.170044,1908.660034,2716240000
2007-06-08,1906.26001,1906.26001,1906.790039,1876.52002,1884.660034,1908130000
2007-06-11,1901.959961,1901.959961,1917.430054,1900.72998,1904.910034,1614980000
2007-06-12,1890.670044,1890.670044,1911.140015,1887.77002,1892.130005,2047210000
2007-06-13,1913.869995,1913.869995,1913.869995,1892.550049,1897.790039,2086610000
2007-06-14,1924.540039,1924.540039,1929.589966,1913.530029,1914.280029,1936220000
2007-06-15,1942.410034,1942.410034,1946.699951,1937.98999,1943.910034,2420750000
2007-06-18,1944.369995,1944.369995,1947.790039,1939.27002,1947.790039,1717120000
2007-06-19,1941.75,1941.75,1946.880005,1932.75,1939.069946,1871880000
2007-06-20,1922.119995,1922.119995,1948.579956,1922.069946,1945.060059,2793260000
2007-06-21,1941.319946,1941.319946,1943.420044,1915.77002,1922.319946,2562640000
2007-06-22,1921.939941,1921.939941,1940.280029,1917.52002,1936.780029,3240350000
2007-06-25,1912.900024,1912.900024,1934.839966,1905.02002,1924.180054,2039010000
2007-06-26,1908.640015,1908.640015,1924.420044,1901.180054,1923.699951,2100330000
2007-06-27,1933.060059,1933.060059,1934.030029,1899.920044,1901.599976,2020260000
2007-06-28,1931.670044,1931.670044,1945.119995,1930.530029,1931.77002,1923410000
2007-06-29,1934.099976,1934.099976,1947,1920.829956,1944.5,2168420000
2007-07-02,1954.119995,1954.119995,1954.23999,1939.73999,1943.280029,1853840000
2007-07-03,1965.199951,1965.199951,1965.199951,1953.930054,1957.47998,1089120000
2007-07-05,1981.060059,1981.060059,1983.099976,1964.48999,1967.73999,1694530000
2007-07-06,1988.310059,1988.310059,1989.430054,1973.400024,1980.780029,1597110000
2007-07-09,1989.199951,1989.199951,1992.550049,1982.369995,1989.76001,1895200000
2007-07-10,1971.890015,1971.890015,1989.349976,1970.359985,1979.130005,2229340000
2007-07-11,1984.079956,1984.079956,1984.670044,1965.609985,1968.97998,2014260000
2007-07-12,2021.030029,2021.030029,2021.030029,1990.890015,1992.569946,2166350000
2007-07-13,2032.160034,2032.160034,2032.280029,2017.280029,2018.839966,1729190000
2007-07-16,2028.02002,2028.02002,2037.5,2024.300049,2030.339966,1751060000
2007-07-17,2041.780029,2041.780029,2045.969971,2030.569946,2031.329956,2158690000
2007-07-18,2037.97998,2037.97998,2038.640015,2019.170044,2030.540039,2257380000
2007-07-19,2052.98999,2052.98999,2060.290039,2046.959961,2052.310059,2177500000
2007-07-20,2035.880005,2035.880005,2048.23999,2024.25,2047.140015,2335920000
2007-07-23,2036.329956,2036.329956,2045.810059,2031.369995,2043.819946,2034080000
2007-07-24,2000.550049,2000.550049,2037.719971,1995.619995,2021.52002,2463270000
2007-07-25,2011.140015,2011.140015,2020.680054,1996.050049,2017.560059,2482250000
2007-07-26,1986.599976,1986.599976,2012.48999,1955.619995,1996.930054,3392140000
2007-07-27,1956.189941,1956.189941,1997.790039,1956.160034,1988.849976,2705290000
2007-07-30,1973.930054,1973.930054,1981.859985,1951.359985,1961.780029,2291710000
2007-07-31,1932.060059,1932.060059,1992.530029,1931.98999,1992.530029,2789130000
2007-08-01,1945.079956,1945.079956,1946.76001,1912.099976,1929.089966,2912270000
2007-08-02,1966.599976,1966.599976,1969.660034,1944.369995,1950.949951,2456970000
2007-08-03,1918.560059,1918.560059,1964.5,1918.560059,1963.48999,2504430000
2007-08-06,1954.369995,1954.369995,1954.369995,1912.689941,1931.380005,2815560000
2007-08-07,1961.640015,1961.640015,1976.699951,1932.050049,1943.390015,2704030000
2007-08-08,1987.339966,1987.339966,1995,1968.339966,1974.329956,3542890000
2007-08-09,1936.76001,1936.76001,1990.959961,1936.76001,1959.969971,3593450000
2007-08-10,1925.140015,1925.140015,1944.540039,1896.689941,1918.98999,3202570000
2007-08-13,1934.410034,1934.410034,1946.75,1931.329956,1941.410034,2154750000
2007-08-14,1901.319946,1901.319946,1940.890015,1901.319946,1938.790039,1982860000
2007-08-15,1864.920044,1864.920044,1913.790039,1864.199951,1897.050049,2259870000
2007-08-16,1846.089966,1846.089966,1865.469971,1805.660034,1850.170044,3279620000
2007-08-17,1888.780029,1888.780029,1893.77002,1853.869995,1883.150024,2580340000
2007-08-20,1893.050049,1893.050049,1899.050049,1874.27002,1891.130005,1656440000
2007-08-21,1910.98999,1910.98999,1915.099976,1886.449951,1887.829956,1677080000
2007-08-22,1936.77002,1936.77002,1938.790039,1922.189941,1927.310059,1787060000
2007-08-23,1931.880005,1931.880005,1945.109985,1920.619995,1942.119995,1622880000
2007-08-24,1961.380005,1961.380005,1961.380005,1924.109985,1928.800049,1624860000
2007-08-27,1947.48999,1947.48999,1958.959961,1945.51001,1954.880005,1314030000
2007-08-28,1899.23999,1899.23999,1939.099976,1899.23999,1934.930054,1562800000
2007-08-29,1954.849976,1954.849976,1955.459961,1913.48999,1914.25,1649720000
2007-08-30,1963.75,1963.75,1980.949951,1940.920044,1942.790039,1704910000
2007-08-31,1988.72998,1988.72998,1993.72998,1975.829956,1987.939941,1536640000
2007-09-04,2020.51001,2020.51001,2032.099976,1989.280029,1989.280029,1863090000
2007-09-05,1994.380005,1994.380005,2017.319946,1987.300049,2013.660034,1921820000
2007-09-06,1998.670044,1998.670044,2006.050049,1984.439941,2001.76001,1795220000
2007-09-07,1958.349976,1958.349976,1975.310059,1949.869995,1972.119995,1906520000
2007-09-10,1960.199951,1960.199951,1980.969971,1943.27002,1975.670044,1771430000
2007-09-11,1988.97998,1988.97998,1991.02002,1969.52002,1973.160034,1743730000
2007-09-12,1988.959961,1988.959961,2006.369995,1983.439941,1986.209961,1888570000
2007-09-13,1998.630005,1998.630005,2005.959961,1989.910034,2004.72998,1666510000
2007-09-14,2000.819946,2000.819946,2004.030029,1981.910034,1984.23999,1586580000
2007-09-17,1983.079956,1983.079956,1995.469971,1975.290039,1993.5,1407780000
2007-09-18,2035.369995,2035.369995,2035.369995,1985.699951,1993.849976,2083620000
2007-09-19,2041.359985,2041.359985,2056.27002,2032.079956,2047.459961,2183810000
2007-09-20,2032.609985,2032.609985,2043.209961,2029.530029,2035.869995,1751460000
2007-09-21,2049.47998,2049.47998,2054.090088,2041.47998,2042.640015,2268300000
2007-09-24,2057.25,2057.25,2072.699951,2047.51001,2054.77002,1848950000
2007-09-25,2076.830078,2076.830078,2076.830078,2048.340088,2049.780029,1910890000
2007-09-26,2088.379883,2088.379883,2094.969971,2079.919922,2088.120117,1984010000
2007-09-27,2096.389893,2096.389893,2099.610107,2089.580078,2098.73999,1745070000
2007-09-28,2091.110107,2091.110107,2101.959961,2082.040039,2096.370117,1929890000
2007-10-01,2116.969971,2116.969971,2120.790039,2092.600098,2092.600098,1914080000
2007-10-02,2115.889893,2115.889893,2117.340088,2104.149902,2116.149902,1740460000
2007-10-03,2103.01001,2103.01001,2117.379883,2095.300049,2108.040039,1851090000
2007-10-04,2105.560059,2105.560059,2107.719971,2088.790039,2107.110107,1695520000
2007-10-05,2149.669922,2149.669922,2151.719971,2118.129883,2123.48999,2012860000
2007-10-08,2163.26001,2163.26001,2163.26001,2144.219971,2151.110107,1496610000
2007-10-09,2171.209961,2171.209961,2173.949951,2157.949951,2168.530029,1865120000
2007-10-10,2176.97998,2176.97998,2178.949951,2164.909912,2172.669922,1916630000
2007-10-11,2140.919922,2140.919922,2194.139893,2127.070068,2188.719971,2508690000
2007-10-12,2177.98999,2177.98999,2177.98999,2148.379883,2151.939941,1957790000
2007-10-15,2158.919922,2158.919922,2184.860107,2143.899902,2182.060059,1967120000
2007-10-16,2151.139893,2151.139893,2166.649902,2143.560059,2147.879883,2038520000
2007-10-17,2179.139893,2179.139893,2182.850098,2143.540039,2182.699951,2400080000
2007-10-18,2187.52002,2187.52002,2191.659912,2161.679932,2168.23999,1973010000
2007-10-19,2131.080078,2131.080078,2188.75,2131.080078,2188.75,2371650000
2007-10-22,2157.449951,2157.449951,2160.02002,2116.639893,2121.01001,1958710000
2007-10-23,2205.179932,2205.179932,2205.179932,2170.469971,2181.790039,2335770000
2007-10-24,2188.590088,2188.590088,2194.350098,2140.870117,2187.030029,2739680000
2007-10-25,2161.52002,2161.52002,2195.399902,2146.22998,2190.51001,2753360000
2007-10-26,2194.590088,2194.590088,2203.879883,2174.820068,2200.689941,2583680000
2007-10-29,2203.419922,2203.419922,2209.389893,2191.209961,2202.959961,2014730000
2007-10-30,2207.610107,2207.610107,2218.879883,2192.689941,2197.139893,2121930000
2007-10-31,2238.97998,2238.97998,2239.22998,2199.02002,2214.139893,2534530000
2007-11-01,2197.070068,2197.070068,2226.879883,2196.350098,2223.52002,2528410000
2007-11-02,2213.860107,2213.860107,2218.659912,2181.5,2211.389893,2426050000
2007-11-05,2200.47998,2200.47998,2212.060059,2179.899902,2193.060059,2092590000
2007-11-06,2223.969971,2223.969971,2224.429932,2188.100098,2212.199951,2482160000
2007-11-07,2169.429932,2169.429932,2219.820068,2168.550049,2205.290039,2491180000
2007-11-08,2106.159912,2106.159912,2167.810059,2066.550049,2165.570068,3461810000
2007-11-09,2034.300049,2034.300049,2078.060059,2033.880005,2061.52002,2955790000
2007-11-12,1982.160034,1982.160034,2043.050049,1980.180054,2028.910034,2820740000
2007-11-13,2066.080078,2066.080078,2066.080078,2009.73999,2009.73999,2662780000
2007-11-14,2038.050049,2038.050049,2091.060059,2030.619995,2090.669922,2420260000
2007-11-15,2024.030029,2024.030029,2054.060059,2007.780029,2035.459961,2289480000
2007-11-16,2048.620117,2048.620117,2052.199951,2006.849976,2038.27002,2515680000
2007-11-19,2021.140015,2021.140015,2050.030029,2009.709961,2040.170044,2188010000
2007-11-20,2029.939941,2029.939941,2064.080078,1990.119995,2030.939941,2607370000
2007-11-21,2006.380005,2006.380005,2039.390015,1986.449951,2008.880005,2034730000
2007-11-23,2028.900024,2028.900024,2031.869995,2008.130005,2019.400024,804330000
2007-11-26,1989.359985,1989.359985,2047.920044,1988.300049,2033.23999,2019400000
2007-11-27,2033.76001,2033.76001,2034.650024,1997.530029,2007.349976,2166930000
2007-11-28,2095.389893,2095.389893,2100.969971,2055.77002,2055.77002,2518580000
2007-11-29,2102.419922,2102.419922,2108.25,2082.189941,2084.570068,2157170000
2007-11-30,2089.100098,2089.100098,2122.639893,2071.780029,2122.639893,2571340000
2007-12-03,2067.449951,2067.449951,2094.360107,2066.22998,2080.100098,1994710000
2007-12-04,2059.060059,2059.060059,2070.389893,2048.649902,2053.169922,2044740000
2007-12-05,2099.310059,2099.310059,2103.830078,2079.669922,2083.189941,2258840000
2007-12-06,2127.649902,2127.649902,2128.320068,2098.300049,2099.699951,1970680000
2007-12-07,2130,2130,2135.23999,2116.629883,2127.540039,1855070000
2007-12-10,2134.879883,2134.879883,2141.360107,2126.969971,2131.669922,1776540000
2007-12-11,2083.719971,2083.719971,2147.679932,2081.550049,2137.820068,2195200000
2007-12-12,2101.360107,2101.360107,2130.570068,2070.52002,2125.139893,2311900000
2007-12-13,2094.679932,2094.679932,2097.949951,2072.75,2083.080078,2143760000
2007-12-14,2072.110107,2072.110107,2096.959961,2069.939941,2078.399902,1902390000
2007-12-17,2020.800049,2020.800049,2068.919922,2020.26001,2064.449951,1873110000
2007-12-18,2029.48999,2029.48999,2042.290039,1999.589966,2041.660034,1982590000
2007-12-19,2031,2031,2038.98999,2016.689941,2027.900024,1835920000
2007-12-20,2069.679932,2069.679932,2070.51001,2040.380005,2056.120117,1960470000
2007-12-21,2111.77002,2111.77002,2111.77002,2094.649902,2100.709961,2508800000
2007-12-24,2128.620117,2128.620117,2131.72998,2113.120117,2113.120117,778620000
2007-12-26,2136.939941,2136.939941,2141.080078,2116.209961,2121.409912,1241830000
2007-12-27,2106.090088,2106.090088,2135.550049,2104.02002,2129.01001,2324820000
2007-12-28,2107.050049,2107.050049,2121.280029,2092.030029,2118.629883,1338850000
2007-12-31,2084.929932,2084.929932,2102.389893,2083.580078,2097.909912,1454550000
2008-01-02,2049.709961,2049.709961,2094.219971,2040.430054,2085.530029,2076690000
2008-01-03,2051.76001,2051.76001,2064.72998,2040.01001,2050.639893,1970200000
2008-01-04,1963.52002,1963.52002,2025.359985,1963.02002,2025.359985,2516310000
2008-01-07,1957.439941,1957.439941,1975.869995,1929.27002,1971.280029,2600100000
2008-01-08,1910.329956,1910.329956,1983.140015,1910.329956,1965.420044,2566480000
2008-01-09,1949.199951,1949.199951,1949.199951,1889.920044,1915.22998,2821160000
2008-01-10,1953.640015,1953.640015,1968.089966,1924.390015,1930.910034,2640400000
2008-01-11,1912.810059,1912.810059,1941.530029,1900.22998,1940.97998,2355490000
2008-01-14,1949.150024,1949.150024,1952.550049,1924.859985,1940.329956,2134230000
2008-01-15,1894.089966,1894.089966,1931.709961,1885.449951,1925.949951,2390120000
2008-01-16,1872.290039,1872.290039,1907.300049,1848.579956,1876.449951,3397330000
2008-01-17,1842.099976,1842.099976,1894.189941,1838.98999,1882.359985,2785930000
2008-01-18,1844.089966,1844.089966,1876.040039,1829.619995,1862.219971,2991360000
2008-01-22,1795.609985,1795.609985,1820.51001,1740.530029,1740.530029,3161430000
2008-01-23,1789.530029,1789.530029,1794.459961,1693.060059,1725.459961,3650250000
2008-01-24,1826.920044,1826.920044,1826.920044,1793.109985,1800.839966,2928900000
2008-01-25,1789.170044,1789.170044,1864,1788.069946,1860.920044,2599410000
2008-01-28,1805.079956,1805.079956,1807.119995,1773.699951,1788.140015,2033860000
2008-01-29,1807.670044,1807.670044,1816.430054,1792.640015,1812.430054,2160040000
2008-01-30,1808.51001,1808.51001,1843.199951,1798.310059,1800.359985,2618850000
2008-01-31,1841.420044,1841.420044,1853.810059,1782.02002,1782.329956,2813420000
2008-02-01,1855.27002,1855.27002,1864.969971,1826.430054,1846.069946,3060180000
2008-02-04,1828.800049,1828.800049,1854.619995,1828.109985,1854.619995,2050940000
2008-02-05,1773.48999,1773.48999,1813.550049,1773.48999,1798.650024,2501820000
2008-02-06,1740.949951,1740.949951,1795.819946,1739.550049,1786.959961,2362020000
2008-02-07,1753.300049,1753.300049,1779.27002,1714.859985,1723.209961,2946360000
2008-02-08,1773.73999,1773.73999,1779.47998,1746.339966,1754.369995,2229330000
2008-02-11,1793.089966,1793.089966,1797.390015,1770.910034,1780.359985,2072270000
2008-02-12,1780.540039,1780.540039,1812.430054,1769.619995,1802.650024,2183530000
2008-02-13,1823,1823,1824.219971,1795.670044,1803.290039,2174670000
2008-02-14,1787.589966,1787.589966,1823.099976,1784.780029,1823.099976,2267580000
2008-02-15,1780.380005,1780.380005,1787.329956,1767.339966,1776.099976,1999540000
2008-02-19,1764.810059,1764.810059,1807.449951,1759.23999,1802.170044,1988690000
2008-02-20,1787.449951,1787.449951,1791.349976,1756.640015,1756.640015,2258180000
2008-02-21,1766.300049,1766.300049,1806.439941,1762.23999,1802.02002,2277540000
2008-02-22,1773.439941,1773.439941,1774.969971,1739.150024,1772.880005,2324450000
2008-02-25,1785.459961,1785.459961,1790.77002,1761.930054,1773.050049,2152880000
2008-02-26,1791.310059,1791.310059,1807.410034,1763.410034,1773.5,2263650000
2008-02-27,1799.939941,1799.939941,1806.420044,1775.449951,1778.619995,2216540000
2008-02-28,1794.459961,1794.459961,1808.650024,1786.199951,1794.109985,2032040000
2008-02-29,1745.27002,1745.27002,1778.069946,1740.900024,1776.01001,2405360000
2008-03-03,1733.27002,1733.27002,1746.560059,1716.52002,1743.920044,2145070000
2008-03-04,1743.699951,1743.699951,1748.069946,1707.420044,1724.329956,2669980000
2008-03-05,1753.569946,1753.569946,1768.130005,1737.26001,1746.400024,2209090000
2008-03-06,1712.5,1712.5,1757.560059,1710.959961,1749.420044,2165090000
2008-03-07,1707.5,1707.5,1731.390015,1682.030029,1701.339966,2386980000
2008-03-10,1673.030029,1673.030029,1711.030029,1672.76001,1705.550049,2101010000
2008-03-11,1740.949951,1740.949951,1740.949951,1686.469971,1704.050049,2526040000
2008-03-12,1735.180054,1735.180054,1764.719971,1731.079956,1746.189941,2077140000
2008-03-13,1750.400024,1750.400024,1760.22998,1699.170044,1715.839966,2419220000
2008-03-14,1713.829956,1713.829956,1762.369995,1696.219971,1757.469971,2547310000
2008-03-17,1687.189941,1687.189941,1706.02002,1668.569946,1680.540039,2338210000
2008-03-18,1761.050049,1761.050049,1761.050049,1712.209961,1717.040039,2411630000
2008-03-19,1715.589966,1715.589966,1772.089966,1715.589966,1765.099976,2265420000
2008-03-20,1751.98999,1751.98999,1752.280029,1712.329956,1719.699951,2764480000
2008-03-24,1814.400024,1814.400024,1819.26001,1760.140015,1760.140015,2312600000
2008-03-25,1824.540039,1824.540039,1831.97998,1800.709961,1816.329956,2099060000
2008-03-26,1817.280029,1817.280029,1822.569946,1800.829956,1815.829956,1915210000
2008-03-27,1777.890015,1777.890015,1809.23999,1777.75,1807.140015,2038770000
2008-03-28,1767.569946,1767.569946,1802.180054,1762.199951,1788.560059,1785770000
2008-03-31,1781.930054,1781.930054,1789.52002,1767.859985,1772.959961,1788360000
2008-04-01,1855.47998,1855.47998,1855.47998,1805.790039,1806.150024,2160120000
2008-04-02,1848.800049,1848.800049,1870.550049,1836.630005,1855.910034,1996680000
2008-04-03,1855.189941,1855.189941,1866.569946,1835.959961,1842.689941,1993480000
2008-04-04,1865.869995,1865.869995,1884.130005,1846.560059,1859.930054,1977560000
2008-04-07,1860.829956,1860.829956,1885.930054,1856.569946,1878.300049,1730020000
2008-04-08,1846.140015,1846.140015,1858.73999,1837.469971,1853.369995,1635290000
2008-04-09,1826.189941,1826.189941,1849.199951,1815.050049,1848.359985,1922050000
2008-04-10,1852.969971,1852.969971,1863.199951,1827,1827,2159000000
2008-04-11,1798.719971,1798.719971,1833.140015,1794.819946,1832.050049,1902540000
2008-04-14,1790.930054,1790.930054,1807.76001,1788.01001,1796.77002,1626710000
2008-04-15,1794.72998,1794.72998,1802.72998,1776.599976,1799.47998,1884750000
2008-04-16,1846.890015,1846.890015,1849.449951,1815.800049,1817.589966,2128770000
2008-04-17,1840.880005,1840.880005,1848.280029,1829.939941,1846.800049,1779300000
2008-04-18,1900.280029,1900.280029,1908,1879.939941,1889.199951,2190920000
2008-04-21,1913.119995,1913.119995,1914.209961,1890.800049,1892.969971,1601280000
2008-04-22,1881.650024,1881.650024,1901.73999,1867.719971,1901.27002,1941680000
2008-04-23,1906.660034,1906.660034,1913.619995,1888.709961,1897.630005,2181580000
2008-04-24,1924.579956,1924.579956,1942.97998,1886.939941,1908.130005,2337160000
2008-04-25,1918.579956,1918.579956,1925.040039,1894.109985,1922.880005,1956260000
2008-04-28,1923.26001,1923.26001,1936.099976,1917.030029,1920.530029,1724680000
2008-04-29,1933.599976,1933.599976,1941.910034,1914.25,1917.829956,1769030000
2008-04-30,1917.699951,1917.699951,1953.589966,1912.810059,1939.119995,2127390000
2008-05-01,1980.439941,1980.439941,1980.439941,1921.050049,1921.869995,2344770000
2008-05-02,1981.869995,1981.869995,1996.52002,1965.839966,1996.310059,2279510000
2008-05-05,1975.819946,1975.819946,1992.689941,1967.819946,1980.839966,2085110000
2008-05-06,1990.609985,1990.609985,1996.800049,1957.630005,1968.609985,2097260000
2008-05-07,1951.420044,1951.420044,2000.719971,1946.280029,1987.439941,2238810000
2008-05-08,1966.859985,1966.859985,1979.119995,1954.359985,1960.709961,2031770000
2008-05-09,1960.290039,1960.290039,1969.359985,1947.599976,1950.630005,1711510000
2008-05-12,1997.02002,1997.02002,1998.859985,1959.47998,1969.5,1769330000
2008-05-13,2000.609985,2000.609985,2004.530029,1981.98999,1997.619995,1895250000
2008-05-14,1997.300049,1997.300049,2028.670044,1993.910034,2008.540039,2129270000
2008-05-15,2031.339966,2031.339966,2032.359985,1991.199951,1995.410034,2176320000
2008-05-16,2031.27002,2031.27002,2035.810059,2009.890015,2033.949951,2286090000
2008-05-19,2016.599976,2016.599976,2050.790039,2005.339966,2031.819946,2269590000
2008-05-20,2000.670044,2000.670044,2010.180054,1987.5,2008.5,1991010000
2008-05-21,1956.800049,1956.800049,2015.22998,1952.77002,2005.290039,2166450000
2008-05-22,1964.920044,1964.920044,1978.050049,1955.640015,1962.560059,1932080000
2008-05-23,1958.959961,1958.959961,1964.680054,1943.849976,1959.670044,1734070000
2008-05-27,1995.439941,1995.439941,1995.449951,1963.050049,1965,1742710000
2008-05-28,2000.069946,2000.069946,2004.660034,1981.25,2002.77002,1792750000
2008-05-29,2019.02002,2019.02002,2030.23999,2001.780029,2001.800049,1956100000
2008-05-30,2032.569946,2032.569946,2040.969971,2022.160034,2028.25,2153350000
2008-06-02,2006.839966,2006.839966,2028.040039,1989.329956,2026.579956,1972760000
2008-06-03,1996.790039,1996.790039,2027.199951,1977.869995,2015.030029,2148040000
2008-06-04,2021.449951,2021.449951,2035.089966,1989.219971,1991.890015,2153510000
2008-06-05,2055.110107,2055.110107,2055.820068,2020.589966,2027.170044,2254760000
2008-06-06,1990.390015,1990.390015,2039.5,1990.390015,2036.150024,2192240000
2008-06-09,1979.709961,1979.709961,1997.939941,1948.27002,1995.369995,2084630000
2008-06-10,1972.540039,1972.540039,1988,1957.050049,1960.410034,2081430000
2008-06-11,1924.329956,1924.329956,1970.310059,1924.329956,1968.869995,2065810000
2008-06-12,1924.26001,1924.26001,1954.22998,1909.890015,1941.680054,2276640000
2008-06-13,1966.01001,1966.01001,1968.119995,1928.709961,1938.339966,2106050000
2008-06-16,1984.76001,1984.76001,1991.719971,1953.26001,1954.040039,1871720000
2008-06-17,1972.819946,1972.819946,1993.119995,1969.72998,1990.02002,1798050000
2008-06-18,1951.099976,1951.099976,1968.089966,1943.920044,1962.780029,2030700000
2008-06-19,1982.689941,1982.689941,1991.25,1935.849976,1947.640015,2294540000
2008-06-20,1928.390015,1928.390015,1963.47998,1920.319946,1962.329956,2570320000
2008-06-23,1913.310059,1913.310059,1940.680054,1910.880005,1936.709961,1916230000
2008-06-24,1903.73999,1903.73999,1926.099976,1888.01001,1906.839966,2195920000
2008-06-25,1933.859985,1933.859985,1951.48999,1910.209961,1911.069946,2153970000
2008-06-26,1855.390015,1855.390015,1898.780029,1855.390015,1898.780029,2300840000
2008-06-27,1855.719971,1855.719971,1865.599976,1829.300049,1854.390015,3403540000
